TRANSACTION_ID,TRANSACTION_DATE,STORE_NAME,CITY,PRODUCT_NAME,CATEGORY_DESC,GRAIN,UNIT_PRICE,ITEM_TOTAL_PRICE
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,735,23990.0,17632650.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,555,5990.0,3324450.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,41,8990.0,368590.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,321,8990.0,2885790.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,857,21990.0,18845430.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,Dada Ayam Fillet,Meat,13,749.0,9737.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,Saori Saus Tiram,Condiment,265,12390.0,3283350.0
TRX-SuperIndoKemang-000013,2024-11-12,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,901,8990.0,8099990.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Energen Vanilla 10,Beverages,195,22790.0,4444050.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,41,23990.0,983590.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,28,103.0,2884.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,646,8990.0,5807540.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,203,269.5,54708.5
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,572,269.5,154154.0
TRX-SuperIndoKemang-000014,2023-12-04,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,433,8690.0,3762770.0
TRX-SuperIndoKemang-000015,2024-11-08,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,610,23990.0,14633900.0
TRX-SuperIndoKemang-000015,2024-11-08,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,842,17950.0,15113900.0
TRX-SuperIndoKemang-000016,2024-01-13,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,786,21990.0,17284140.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,La Fonte Macaroni,Pasta,536,8990.0,4818640.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,674,269.5,181643.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,444,17950.0,7969800.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,La Fonte Macaroni,Pasta,801,8990.0,7200990.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,299,23990.0,7173010.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,6,103.0,618.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,542,5990.0,3246580.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,Dada Ayam Fillet,Meat,405,749.0,303345.0
TRX-SuperIndoKemang-000017,2024-08-28,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,645,17950.0,11577750.0
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,614,5990.0,3677860.0
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,766,5990.0,4588340.0
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,17,23990.0,407830.0
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,717,23990.0,17200830.0
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,227,269.5,61176.5
TRX-SuperIndoKemang-000018,2024-07-21,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,154,349.0,53746.0
TRX-SuperIndoKemang-000019,2024-06-17,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,824,8690.0,7160560.0
TRX-SuperIndoKemang-000019,2024-06-17,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,107,349.0,37343.0
TRX-SuperIndoKemang-000019,2024-06-17,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,586,23990.0,14058140.0
TRX-SuperIndoKemang-000019,2024-06-17,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,24,8690.0,208560.0
TRX-SuperIndoKemang-000019,2024-06-17,Super Indo Kemang,Jakarta Selatan,Brokoli,Vegetables,18,107.0,1926.0
TRX-SuperIndoKemang-000020,2024-02-27,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,824,269.5,222068.0
TRX-SuperIndoKemang-000020,2024-02-27,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,885,16450.0,14558250.0
TRX-SuperIndoKemang-000020,2024-02-27,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,185,103.0,19055.0
TRX-SuperIndoKemang-000021,2023-12-07,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,628,16450.0,10330600.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Saori Saus Tiram,Condiment,686,12390.0,8499540.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,190,269.5,51205.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,300,8990.0,2697000.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,660,269.5,177870.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,219,21990.0,4815810.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,538,103.0,55414.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,225,21990.0,4947750.0
TRX-SuperIndoKemang-000022,2024-05-16,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,247,3100.0,765700.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,67,103.0,6901.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,404,103.0,41612.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,419,8690.0,3641110.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,910,23990.0,21830900.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,57,8690.0,495330.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Brokoli,Vegetables,477,107.0,51039.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,351,16450.0,5773950.0
TRX-SuperIndoKemang-000023,2024-05-15,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,829,23990.0,19887710.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,390,349.0,136110.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Dada Ayam Fillet,Meat,886,749.0,663614.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Energen Vanilla 10,Beverages,725,22790.0,16522750.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,177,17950.0,3177150.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Saori Saus Tiram,Condiment,723,12390.0,8957970.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,53,8690.0,460570.0
TRX-SuperIndoKemang-000024,2024-06-29,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,284,3100.0,880400.0
TRX-SuperIndoKemang-000025,2024-02-15,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,748,3100.0,2318800.0
TRX-SuperIndoKemang-000026,2024-01-18,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,374,17950.0,6713300.0
TRX-SuperIndoKemang-000026,2024-01-18,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,140,103.0,14420.0
TRX-SuperIndoKemang-000027,2024-06-23,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,465,21990.0,10225350.0
TRX-SuperIndoKemang-000028,2024-06-26,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,538,16450.0,8850100.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,284,349.0,99116.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,179,23990.0,4294210.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,549,8690.0,4770810.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Kanzler Sngls Keju,Snacks,934,8690.0,8116460.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Saori Saus Tiram,Condiment,922,12390.0,11423580.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,11,23990.0,263890.0
TRX-SuperIndoKemang-000029,2024-02-24,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,802,3100.0,2486200.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,211,17950.0,3787450.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,251,8990.0,2256490.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,Energen Vanilla 10,Beverages,502,22790.0,11440580.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,G/F UHT F/CRM950,Dairy,614,23990.0,14729860.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,65,5990.0,389350.0
TRX-SuperIndoKemang-000030,2024-01-23,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,414,17950.0,7431300.0
TRX-SuperIndoKemang-000031,2024-09-28,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,754,8990.0,6778460.0
TRX-SuperIndoKemang-000031,2024-09-28,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,862,103.0,88786.0
TRX-SuperIndoKemang-000031,2024-09-28,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,729,349.0,254421.0
TRX-SuperIndoKemang-000031,2024-09-28,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,151,21990.0,3320490.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,466,16450.0,7665700.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,121,5990.0,724790.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,La Fonte Macaroni,Pasta,612,8990.0,5501880.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,320,3100.0,992000.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,728,5990.0,4360720.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,231,3100.0,716100.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,874,21990.0,19219260.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Dada Ayam Fillet,Meat,601,749.0,450149.0
TRX-SuperIndoKemang-000032,2024-09-05,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,475,3100.0,1472500.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,805,269.5,216947.5
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,606,3100.0,1878600.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,172,8990.0,1546280.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,Kraft Cheddar CH1,Dairy,670,23990.0,16073300.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,465,5990.0,2785350.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,PRB Superior 150ml,Beverages,117,17950.0,2100150.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,RTE Nasi Ayam Geprek,Ready-to-Eat,269,16450.0,4425050.0
TRX-SuperIndoKemang-000033,2024-06-16,Super Indo Kemang,Jakarta Selatan,Brokoli,Vegetables,428,107.0,45796.0
TRX-SuperIndoKemang-000034,2024-10-18,Super Indo Kemang,Jakarta Selatan,Wortel Berastagi,Vegetables,843,103.0,86829.0
TRX-SuperIndoKemang-000034,2024-10-18,Super Indo Kemang,Jakarta Selatan,Diamond UHT Cho 1L,Dairy,860,21990.0,18911400.0
TRX-SuperIndoKemang-000034,2024-10-18,Super Indo Kemang,Jakarta Selatan,K/G Malkist Aroni,Snacks,978,8990.0,8792220.0
TRX-SuperIndoKemang-000034,2024-10-18,Super Indo Kemang,Jakarta Selatan,Buah Naga Merah,Fruits,199,349.0,69451.0
TRX-SuperIndoKemang-000035,2024-03-26,Super Indo Kemang,Jakarta Selatan,Telur Ayam Negeri,Eggs,374,269.5,100793.0
TRX-SuperIndoKemang-000035,2024-03-26,Super Indo Kemang,Jakarta Selatan,Sedaap M/G A/Kris,Seasoning,96,3100.0,297600.0
TRX-SuperIndoKemang-000036,2024-03-02,Super Indo Kemang,Jakarta Selatan,Jamur ENOKIDK100,Vegetables,611,5990.0,3659890.0
TRX-SuperIndoKemang-000036,2024-03-02,Super Indo Kemang,Jakarta Selatan,Energen Vanilla 10,Beverages,379,22790.0,8637410.0
